"","X","movie_title","content_rating","genre","runtime","tomatometer_status","tomatometer_rating","tomatometer_count","lifetime_gross","year","imdbRating","numVotes","comedy","horror","action","drama","scifi","arthouse","documentary","rotten","fresh","cert_fresh"
"5976",5976,"September Dawn","R","Drama, Western",110,"Rotten",16,55,1066555,2007,5.8,3010,0,0,0,1,0,0,0,1,0,0
"5977",5977,"The September Issue","PG-13","Documentary, Special Interest",90,"Certified-Fresh",83,114,3820067,2009,7,7751,0,0,0,0,0,0,1,0,0,1
"5978",5978,"Seraphim Falls","R","Action & Adventure, Drama, Mystery & Suspense, Western",115,"Rotten",55,85,418296,2007,6.6,32057,0,0,1,1,0,0,0,1,0,0
"5979",5979,"Serena","R","Drama",109,"Rotten",16,110,176391,2015,6.3,181,0,0,0,1,0,0,0,1,0,0
"5980",5980,"Serendipity","PG-13","Comedy, Romance",90,"Rotten",58,138,50294317,2001,6.8,113615,1,0,0,0,0,0,0,1,0,0
"5981",5981,"Serenity","PG-13","Action & Adventure, Science Fiction & Fantasy",119,"Certified-Fresh",82,187,25514517,2005,7.8,296119,0,0,1,0,1,0,0,0,0,1
"5982",5982,"Serial Mom","R","Comedy, Drama, Horror",93,"Fresh",63,49,7820688,1994,6.8,30026,1,1,0,1,0,0,0,0,1,0
"5983",5983,"Serious Moonlight","R","Comedy",84,"Rotten",22,37,25339,2009,5.3,8544,1,0,0,0,0,0,0,1,0,0
"5984",5984,"The Serpent and the Rainbow","R","Horror",98,"Fresh",65,34,19595031,1988,6.4,25783,0,1,0,0,0,0,0,0,1,0
"5985",5985,"Serving Sara","PG-13","Comedy, Romance",99,"Rotten",4,114,16930185,2002,5.3,17809,1,0,0,0,0,0,0,1,0,0
"5986",5986,"Session 9","R","Drama, Horror, Mystery & Suspense",97,"Fresh",64,70,378176,2001,6.4,59177,0,1,0,1,0,0,0,0,1,0
"5987",5987,"Set It Off","R","Action & Adventure, Drama, Mystery & Suspense",120,"Fresh",68,28,36461139,1996,6.8,16600,0,0,1,1,0,0,0,0,1,0
"5988",5988,"Seven Pounds","PG-13","Drama, Romance",124,"Rotten",26,194,69951824,2008,7.6,302599,0,0,0,1,0,0,0,1,0,0
"5989",5989,"Seven Psychopaths","R","Comedy",111,"Certified-Fresh",83,218,15024049,2012,7.1,257203,1,0,0,0,0,0,0,0,0,1
"5990",5990,"The Seventh Sign","R","Drama, Horror, Science Fiction & Fantasy",97,"Rotten",15,20,18875011,1988,5.8,14720,0,1,0,1,1,0,0,1,0,0
"5991",5991,"Seventh Son","PG-13","Drama, Science Fiction & Fantasy",102,"Rotten",12,119,17223265,2015,5.5,77436,0,0,0,1,1,0,0,1,0,0
"5992",5992,"Severance","R","Comedy, Horror, Mystery & Suspense",95,"Fresh",66,91,137221,2007,5.2,23,1,1,0,0,0,0,0,0,1,0
"5993",5993,"Sex and Death 101","R","Comedy",100,"Rotten",27,41,23624,2008,5.9,11280,1,0,0,0,0,0,0,1,0,0
"5994",5994,"Sex and the City","R","Comedy, Romance",145,"Rotten",50,181,152647258,2008,5.7,122497,1,0,0,0,0,0,0,1,0,0
"5995",5995,"Sex and the City 2","R","Comedy, Romance",147,"Rotten",16,217,95347692,2010,4.5,80121,1,0,0,0,0,0,0,1,0,0
"5996",5996,"Sex Drive","R","Comedy",108,"Rotten",45,110,8402485,2008,5.6,22,1,0,0,0,0,0,0,1,0,0
"5997",5997,"Sex, Politics & Cocktails","R","Comedy",90,"Rotten",0,11,26087,2005,4.1,221,1,0,0,0,0,0,0,1,0,0
"5998",5998,"Sex Positive","R","Documentary, Special Interest, Gay & Lesbian",75,"Fresh",81,16,12069,2009,6.5,206,0,0,0,0,0,0,1,0,1,0
"5999",5999,"Sex Tape","R","Comedy",94,"Rotten",16,154,38543473,2014,5.1,113010,1,0,0,0,0,0,0,1,0,0
"6000",6000,"Sexy Beast","R","Comedy, Drama, Mystery & Suspense",88,"Certified-Fresh",87,135,6946056,2001,7.2,61735,1,0,0,1,0,0,0,0,0,1
"6001",6001,"Seymour: An Introduction","PG","Documentary",81,"Certified-Fresh",100,68,743541,2015,7.5,1087,0,0,0,0,0,0,1,0,0,1
"6002",6002,"Sgt. Bilko","PG","Comedy",94,"Rotten",31,39,30356793,1996,5.8,22852,1,0,0,0,0,0,0,1,0,0
"6003",6003,"Sgt. Stubby: An American Hero","PG","Action & Adventure, Animation, Kids & Family",84,"Fresh",89,46,4015935,2018,6.8,2290,0,0,1,0,0,0,0,0,1,0
"6004",6004,"Shade","R","Action & Adventure, Drama, Mystery & Suspense",101,"Fresh",67,15,25032,2004,6.3,12743,0,0,1,1,0,0,0,0,1,0
"6005",6005,"Shadow","NR","Art House & International, Horror",90,"Fresh",71,7,516778,2019,5.7,74,0,1,0,0,0,1,0,0,1,0
"6006",6006,"Shadow Conspiracy","R","Action & Adventure, Drama, Mystery & Suspense",103,"Rotten",0,28,2312463,1997,4.9,4948,0,0,1,1,0,0,0,1,0,0
"6007",6007,"Shadow Dancer","R","Drama, Mystery & Suspense",102,"Certified-Fresh",84,91,100616,2013,4.3,70,0,0,0,1,0,0,0,0,0,1
"6008",6008,"Shadow of the Vampire","R","Drama, Horror, Mystery & Suspense",93,"Certified-Fresh",82,138,8293784,2000,6.9,42153,0,1,0,1,0,0,0,0,0,1
"6009",6009,"Shadowboxer","R","Action & Adventure, Drama, Mystery & Suspense",93,"Rotten",19,58,370627,2006,5.5,6805,0,0,1,1,0,0,0,1,0,0
"6010",6010,"Shadowlands","PG","Drama, Romance",130,"Fresh",97,30,25842377,1993,7.5,545,0,0,0,1,0,0,0,0,1,0
"6011",6011,"Shadows and Fog","PG-13","Comedy, Drama",86,"Rotten",52,27,2735731,1992,6.7,17309,1,0,0,1,0,0,0,1,0,0
"6012",6012,"Shahid","NR","Drama",105,"Fresh",100,5,12153,2013,8.2,16700,0,0,0,1,0,0,0,0,1,0
"6013",6013,"Shakes the Clown","R","Comedy, Drama",83,"Rotten",43,21,115103,1992,5.6,5224,1,0,0,1,0,0,0,1,0,0
"6014",6014,"Shakespeare Behind Bars","NR","Documentary, Musical & Performing Arts, Special Interest",92,"Fresh",93,27,48594,2006,7.6,368,0,0,0,0,0,0,1,0,1,0
"6015",6015,"Shakespeare in Love","R","Comedy, Romance",122,"Certified-Fresh",92,141,100317794,1998,7.1,225217,1,0,0,0,0,0,0,0,0,1
"6016",6016,"Shallow Hal","PG-13","Comedy",114,"Rotten",50,129,70839203,2001,6,134737,1,0,0,0,0,0,0,1,0,0
"6017",6017,"Shame","NC17","Drama",99,"Certified-Fresh",79,223,3909002,2011,6.9,600,0,0,0,1,0,0,0,0,0,1
"6018",6018,"Shanghai","R","Drama, Mystery & Suspense, Romance",105,"Rotten",4,24,46425,2015,6,148,0,0,0,1,0,0,0,1,0,0
"6019",6019,"Shanghai Calling","PG-13","Comedy, Drama, Romance",99,"Rotten",53,15,10400,2013,6.2,1711,1,0,0,1,0,0,0,1,0,0
"6020",6020,"Shanghai Knights","PG-13","Action & Adventure, Comedy",114,"Fresh",66,151,60476872,2003,6.2,106670,1,0,1,0,0,0,0,0,1,0
"6021",6021,"Shanghai Noon","PG-13","Action & Adventure, Comedy, Western",110,"Certified-Fresh",79,134,56937502,2000,6.6,127803,1,0,1,0,0,0,0,0,0,1
"6022",6022,"Shanghai Surprise","PG-13","Action & Adventure, Art House & International, Comedy, Drama",97,"Rotten",13,8,2315683,1986,3.2,5494,1,0,1,1,0,1,0,1,0,0
"6023",6023,"Shark Night 3D","PG-13","Horror, Mystery & Suspense",91,"Rotten",18,71,18877153,2011,4,26217,0,1,0,0,0,0,0,1,0,0
"6024",6024,"Shark Tale","PG","Action & Adventure, Animation, Comedy, Kids & Family",90,"Rotten",36,183,160861908,2004,6,183274,1,0,1,0,0,0,0,1,0,0
"6025",6025,"Sharkwater","PG","Documentary, Special Interest",89,"Certified-Fresh",80,40,850920,2007,7.9,4960,0,0,0,0,0,0,1,0,0,1
"6026",6026,"Sharky's Machine","R","Action & Adventure, Mystery & Suspense",119,"Fresh",86,22,35610100,1981,6.3,6227,0,0,1,0,0,0,0,0,1,0
"6027",6027,"Shattered Glass","PG-13","Drama",95,"Certified-Fresh",92,166,2220008,2003,7.2,35762,0,0,0,1,0,0,0,0,0,1
"6028",6028,"Shaun of the Dead","R","Action & Adventure, Comedy, Horror, Science Fiction & Fantasy, Special Interest",97,"Certified-Fresh",91,210,13542874,2004,7.9,555314,1,1,1,0,1,0,0,0,0,1
"6029",6029,"Shaun the Sheep Movie","PG","Animation, Comedy",85,"Certified-Fresh",99,169,19375982,2015,7.3,40883,1,0,0,0,0,0,0,0,0,1
"6030",6030,"The Shawshank Redemption","R","Drama",142,"Certified-Fresh",91,75,28341469,1994,9.3,2645846,0,0,0,1,0,0,0,0,0,1
"6031",6031,"Shazam!","PG-13","Action & Adventure, Science Fiction & Fantasy",132,"Certified-Fresh",90,404,140371656,2019,7,330926,0,0,1,0,1,0,0,0,0,1
"6032",6032,"She Hate Me","R","Comedy, Drama",138,"Rotten",19,103,366037,2004,5.3,7890,1,0,0,1,0,0,0,1,0,0
"6033",6033,"She-Devil","PG-13","Comedy",99,"Rotten",40,20,15351421,1989,5.6,17637,1,0,0,0,0,0,0,1,0,0
"6034",6034,"Sheena","PG","Action & Adventure, Science Fiction & Fantasy",117,"Rotten",30,10,5778353,1984,4.8,5160,0,0,1,0,1,0,0,1,0,0
"6035",6035,"The Sheltering Sky","R","Action & Adventure, Drama",137,"Rotten",50,26,2075084,1990,6.7,12946,0,0,1,1,0,0,0,1,0,0
"6036",6036,"Sherlock Gnomes","PG","Action & Adventure, Animation, Comedy, Kids & Family",86,"Rotten",27,66,43242871,2018,5.2,12670,1,0,1,0,0,0,0,1,0,0
"6037",6037,"Sherlock Holmes","PG-13","Action & Adventure, Drama, Mystery & Suspense",128,"Fresh",69,245,209028679,2009,6.3,421,0,0,1,1,0,0,0,0,1,0
"6038",6038,"Sherlock Holmes: A Game of Shadows","PG-13","Action & Adventure, Mystery & Suspense",129,"Rotten",59,227,186848418,2011,7.4,453263,0,0,1,0,0,0,0,1,0,0
"6039",6039,"Sherrybaby","R","Drama",95,"Certified-Fresh",75,67,199176,2006,6.6,11834,0,0,0,1,0,0,0,0,0,1
"6040",6040,"She's All That","PG-13","Comedy, Drama, Romance",91,"Rotten",41,61,63366989,1999,5.9,96602,1,0,0,1,0,0,0,1,0,0
"6041",6041,"She's Funny That Way","R","Comedy",93,"Rotten",44,96,111996,2015,6.1,26960,1,0,0,0,0,0,0,1,0,0
"6042",6042,"She's Gotta Have It","R","Comedy, Romance",84,"Fresh",91,32,7137502,1986,6.8,14688,1,0,0,0,0,0,0,0,1,0
"6043",6043,"She's Having a Baby","PG-13","Comedy, Drama",105,"Rotten",40,40,16031707,1988,5.9,12986,1,0,0,1,0,0,0,1,0,0
"6044",6044,"She's Out of Control","PG","Comedy",97,"Rotten",11,19,12065892,1989,5.3,4442,1,0,0,0,0,0,0,1,0,0
"6045",6045,"She's Out of My League","R","Comedy, Drama",106,"Rotten",58,132,32010860,2010,6.4,137791,1,0,0,1,0,0,0,1,0,0
"6046",6046,"She's So Lovely","R","Comedy, Drama, Romance",97,"Fresh",66,41,7281450,1997,5.9,8432,1,0,0,1,0,0,0,0,1,0
"6047",6047,"She's the Man","PG-13","Comedy, Romance",105,"Rotten",43,113,33741133,2006,6.3,159709,1,0,0,0,0,0,0,1,0,0
"6048",6048,"She's the One","R","Comedy, Drama, Romance",96,"Fresh",61,51,9538948,1996,6,17705,1,0,0,1,0,0,0,0,1,0
"6049",6049,"Shiloh 2: Shiloh Season","PG","Kids & Family",96,"Fresh",70,20,58946,1999,5.9,978,0,0,0,0,0,0,0,0,1,0
"6050",6050,"Shine","PG-13","Drama, Musical & Performing Arts",105,"Certified-Fresh",91,44,35892330,1996,7.6,54416,0,0,0,1,0,0,0,0,0,1
"6051",6051,"Shine a Light","PG-13","Documentary, Musical & Performing Arts",122,"Certified-Fresh",86,126,5505267,2008,7.1,11835,0,0,0,0,0,0,1,0,0,1
"6052",6052,"The Shining","R","Drama, Horror, Mystery & Suspense, Special Interest",142,"Certified-Fresh",84,93,44781695,1980,8.4,1007777,0,1,0,1,0,0,0,0,0,1
"6053",6053,"Shining Through","R","Action & Adventure, Drama, Mystery & Suspense, Romance",132,"Rotten",44,16,21633781,1992,6.4,10095,0,0,1,1,0,0,0,1,0,0
"6054",6054,"The Shipping News","R","Drama, Romance",111,"Rotten",55,132,11434216,2001,6.7,33090,0,0,0,1,0,0,0,1,0,0
"6055",6055,"Shirley Valentine","R","Comedy, Drama, Romance",108,"Fresh",73,15,6056912,1989,7.2,8202,1,0,0,1,0,0,0,0,1,0
"6056",6056,"Shocker","R","Comedy, Horror, Mystery & Suspense, Television",111,"Rotten",24,21,16554699,1989,5.5,16524,1,1,0,0,0,0,0,1,0,0
"6057",6057,"Sholem Aleichem: Laughing in the Darkness","NR","Documentary, Special Interest",93,"Certified-Fresh",100,43,906666,2011,7.1,179,0,0,0,0,0,0,1,0,0,1
"6058",6058,"Shoot 'Em Up","R","Action & Adventure, Drama, Mystery & Suspense",87,"Fresh",67,161,12807139,2007,6.6,150743,0,0,1,1,0,0,0,0,1,0
"6059",6059,"Shoot the Moon","R","Drama",125,"Fresh",85,13,9217530,1982,6.8,2888,0,0,0,1,0,0,0,0,1,0
"6060",6060,"Shooter","R","Action & Adventure, Drama, Mystery & Suspense",126,"Rotten",47,149,47003582,2007,6.9,115,0,0,1,1,0,0,0,1,0,0
"6061",6061,"Shopgirl","R","Comedy, Drama, Romance",116,"Fresh",60,154,10284523,2005,6.3,24156,1,0,0,1,0,0,0,0,1,0
"6062",6062,"Short Cut to Nirvana: Kumbh Mela","NR","Documentary, Faith & Spirituality",NA,"Fresh",71,35,381225,2004,7.1,150,0,0,0,0,0,0,1,0,1,0
"6063",6063,"Short Circuit 2","PG","Comedy, Kids & Family, Science Fiction & Fantasy",110,"Rotten",38,13,21630088,1988,5.7,25594,1,0,0,0,1,0,0,1,0,0
"6064",6064,"Short Term 12","R","Drama",96,"Certified-Fresh",98,173,1013100,2013,7.9,87963,0,0,0,1,0,0,0,0,0,1
"6065",6065,"Shotgun Stories","PG-13","Art House & International, Drama, Mystery & Suspense",92,"Certified-Fresh",90,49,46026,2007,7.1,10675,0,0,0,1,0,1,0,0,0,1
"6066",6066,"Show Dogs","PG","Comedy, Kids & Family",92,"Rotten",16,63,17857020,2018,3.9,4785,1,0,0,0,0,0,0,1,0,0
"6067",6067,"Showdown in Little Tokyo","R","Action & Adventure, Drama",78,"Rotten",33,9,2275557,1991,6.1,19098,0,0,1,1,0,0,0,1,0,0
"6068",6068,"Showgirls","NC17","Drama",131,"Rotten",21,61,20350754,1995,5,68525,0,0,0,1,0,0,0,1,0,0
"6069",6069,"Showrunners: The Art of Running a TV Show","NR","Documentary, Special Interest, Television",90,"Fresh",67,6,3100,2014,6.7,1415,0,0,0,0,0,0,1,0,1,0
"6070",6070,"Shrek","PG","Animation, Comedy, Kids & Family",89,"Certified-Fresh",88,205,267665011,2001,7.9,671260,1,0,0,0,0,0,0,0,0,1
"6071",6071,"Shrek 2","PG","Animation, Comedy, Kids & Family, Science Fiction & Fantasy",92,"Certified-Fresh",89,236,441226247,2004,7.3,460268,1,0,0,0,1,0,0,0,0,1
"6072",6072,"Shrek the Third","PG","Animation, Comedy, Kids & Family, Science Fiction & Fantasy",93,"Rotten",41,213,322719944,2007,6.1,305942,1,0,0,0,1,0,0,1,0,0
"6073",6073,"Shrek Forever After","PG","Action & Adventure, Animation, Comedy, Kids & Family, Science Fiction & Fantasy",95,"Rotten",58,199,238736787,2010,6.3,204400,1,0,1,0,1,0,0,1,0,0
"6074",6074,"Shrooms","NR","Horror",84,"Rotten",22,18,2863,2008,4.6,16910,0,1,0,0,0,0,0,1,0,0
"6075",6075,"Shut In","PG-13","Mystery & Suspense",91,"Rotten",7,44,6900335,2016,5.9,8124,0,0,0,0,0,0,0,1,0,0
"6076",6076,"Shut Up and Play the Hits","NR","Documentary, Musical & Performing Arts",105,"Fresh",85,27,510334,2012,7.3,2810,0,0,0,0,0,0,1,0,1,0
"6077",6077,"Sicario","R","Action & Adventure, Drama, Mystery & Suspense",121,"Certified-Fresh",92,272,46889293,2015,6.2,411,0,0,1,1,0,0,0,0,0,1
"6078",6078,"Sicario: Day of the Soldado","R","Action & Adventure, Drama",122,"Fresh",62,285,50072235,2018,7.1,147394,0,0,1,1,0,0,0,0,1,0
"6079",6079,"Sicko","PG-13","Documentary, Special Interest",113,"Certified-Fresh",92,218,24540079,2007,8,75594,0,0,0,0,0,0,1,0,0,1
"6080",6080,"Siddharth","NR","Drama",96,"Certified-Fresh",90,41,60537,2014,7.4,739,0,0,0,1,0,0,0,0,0,1
"6081",6081,"Side Effects","R","Comedy, Drama, Romance",98,"Rotten",11,9,2216,2005,4.9,1127,1,0,0,1,0,0,0,1,0,0
"6082",6082,"Sideways","R","Comedy, Drama, Romance",126,"Certified-Fresh",97,233,71503593,2004,7.5,191772,1,0,0,1,0,0,0,0,0,1
"6083",6083,"Sightseers","NR","Comedy",88,"Certified-Fresh",85,107,61782,2013,6.5,28896,1,0,0,0,0,0,0,0,0,1
"6084",6084,"The Signal","R","Horror, Mystery & Suspense, Science Fiction & Fantasy",101,"Rotten",59,70,251150,2008,6,21298,0,1,0,0,1,0,0,1,0,0
"6085",6085,"Signs","PG-13","Mystery & Suspense, Science Fiction & Fantasy",106,"Certified-Fresh",74,236,227966634,2002,6.8,362590,0,0,0,0,1,0,0,0,0,1
"6086",6086,"The Silence of the Lambs","R","Horror, Mystery & Suspense",119,"Certified-Fresh",96,101,130742922,1991,8.6,1414257,0,1,0,0,0,0,0,0,0,1
"6087",6087,"Silent Fall","R","Drama, Mystery & Suspense",101,"Rotten",22,18,3180674,1994,5.9,4337,0,0,0,1,0,0,0,1,0,0
"6088",6088,"Silent Hill","R","Action & Adventure, Horror",119,"Rotten",31,101,46982632,2006,6.5,229633,0,1,1,0,0,0,0,1,0,0
"6089",6089,"Silent House","R","Horror, Mystery & Suspense",88,"Rotten",43,135,12754783,2012,5.2,23033,0,1,0,0,0,0,0,1,0,0
"6090",6090,"Silent Night","R","Drama, Horror",94,"Fresh",64,11,14567,2012,7.5,1648,0,1,0,1,0,0,0,0,1,0
"6091",6091,"Silent Rage","R","Action & Adventure, Horror",105,"Fresh",80,5,10490791,1982,5.4,5918,0,1,1,0,0,0,0,0,1,0
"6092",6092,"Silent Tongue","PG-13","Drama, Western",102,"Rotten",38,16,61274,1994,5.2,1233,0,0,0,1,0,0,0,1,0,0
"6093",6093,"Silver City","R","Comedy, Drama, Mystery & Suspense",128,"Rotten",48,128,1020656,2004,6,314,1,0,0,1,0,0,0,1,0,0
"6094",6094,"Silver Linings Playbook","R","Comedy",122,"Certified-Fresh",92,256,132092958,2012,7.7,706314,1,0,0,0,0,0,0,0,0,1
"6095",6095,"Silverado","PG-13","Action & Adventure, Drama, Western",132,"Fresh",76,34,32192570,1985,7.2,44775,0,0,1,1,0,0,0,0,1,0
"6096",6096,"The Simian Line","R","Comedy, Drama",106,"Rotten",22,18,19823,2001,5.4,410,1,0,0,1,0,0,0,1,0,0
"6097",6097,"Simon Birch","PG","Comedy, Drama",113,"Rotten",44,32,18253415,1998,6.8,21443,1,0,0,1,0,0,0,1,0,0
"6098",6098,"Simon Killer","NR","Drama, Mystery & Suspense",105,"Certified-Fresh",77,61,27740,2013,6.3,4784,0,0,0,1,0,0,0,0,0,1
"6099",6099,"Simon Sez","PG-13","Action & Adventure, Art House & International, Comedy",82,"Rotten",0,20,292152,1999,2.6,7008,1,0,1,0,0,1,0,1,0,0
"6100",6100,"Simone","PG-13","Comedy, Drama, Science Fiction & Fantasy",117,"Rotten",50,159,9688676,2002,6.3,58,1,0,0,1,1,0,0,1,0,0
"6101",6101,"Simpatico","R","Drama, Mystery & Suspense",106,"Rotten",25,61,929606,2000,4.7,3620,0,0,0,1,0,0,0,1,0,0
"6102",6102,"Simple Men","R","Action & Adventure, Art House & International, Comedy, Romance",105,"Fresh",91,11,141554,1992,7.1,4452,1,0,1,0,0,1,0,0,1,0
"6103",6103,"A Simple Twist of Fate","PG-13","Comedy, Drama",106,"Rotten",43,21,3430583,1994,6.3,5703,1,0,0,1,0,0,0,1,0,0
"6104",6104,"A Simple Wish","PG","Kids & Family, Science Fiction & Fantasy",89,"Rotten",25,16,8345056,1997,5.3,5583,0,0,0,0,1,0,0,1,0,0
"6105",6105,"Simply Irresistible","PG-13","Comedy, Drama, Romance",95,"Rotten",16,31,4398989,1999,5.2,14191,1,0,0,1,0,0,0,1,0,0
"6106",6106,"The Simpsons Movie","PG-13","Animation, Comedy",86,"Certified-Fresh",88,222,183135014,2007,7.3,329898,1,0,0,0,0,0,0,0,0,1
"6107",6107,"Sin City","R","Action & Adventure, Drama, Mystery & Suspense",124,"Certified-Fresh",77,252,74103820,2005,6,29,0,0,1,1,0,0,0,0,0,1
"6108",6108,"Sinbad: Legend of the Seven Seas","PG","Action & Adventure, Animation, Kids & Family, Romance",86,"Rotten",45,128,26483452,2003,6.7,54840,0,0,1,0,0,0,0,1,0,0
"6109",6109,"Sing","PG","Animation, Comedy, Musical & Performing Arts",108,"Fresh",72,183,270395425,2016,6.7,820,1,0,0,0,0,0,0,0,1,0
"6110",6110,"Sing Street","PG-13","Art House & International, Drama, Musical & Performing Arts",106,"Certified-Fresh",95,207,3237118,2016,7.9,93743,0,0,0,1,0,1,0,0,0,1
"6111",6111,"Sing Your Song","NR","Documentary, Musical & Performing Arts, Special Interest, Television",103,"Certified-Fresh",95,40,47718,2012,7.5,471,0,0,0,0,0,0,1,0,0,1
"6112",6112,"The Singing Detective","R","Comedy, Drama, Musical & Performing Arts",109,"Rotten",39,108,337174,2003,5.4,8653,1,0,0,1,0,0,0,1,0,0
"6113",6113,"Single White Female","R","Drama, Mystery & Suspense",107,"Rotten",54,48,48017402,1992,6.4,37728,0,0,0,1,0,0,0,1,0,0
"6114",6114,"Sinister 2","R","Horror",97,"Rotten",16,90,27740955,2015,5.3,55349,0,1,0,0,0,0,0,1,0,0
"6115",6115,"Sinister","R","Horror",109,"Fresh",63,154,48086903,2012,6.8,251295,0,1,0,0,0,0,0,0,1,0
"6116",6116,"Sir! No Sir!","NR","Documentary, Musical & Performing Arts",85,"Certified-Fresh",89,53,116944,2006,7.6,789,0,0,0,0,0,0,1,0,0,1
"6117",6117,"Sister Act","PG","Comedy, Musical & Performing Arts",100,"Fresh",74,27,139605150,1992,6.5,99088,1,0,0,0,0,0,0,0,1,0
"6118",6118,"Sister Act 2: Back in the Habit","PG","Comedy",106,"Rotten",17,36,57319029,1993,5.6,54180,1,0,0,0,0,0,0,1,0,0
"6119",6119,"Sister Helen","NR","Documentary, Drama, Special Interest",90,"Fresh",92,13,3541,2003,7.7,269,0,0,0,1,0,0,1,0,1,0
"6120",6120,"The Sisterhood of the Traveling Pants","PG","Comedy, Drama",120,"Certified-Fresh",77,134,39053061,2005,6.5,61045,1,0,0,1,0,0,0,0,0,1
"6121",6121,"The Sisterhood of the Traveling Pants 2","PG-13","Action & Adventure, Comedy, Drama",111,"Fresh",66,99,44089964,2008,6.2,29472,1,0,1,1,0,0,0,0,1,0
"6122",6122,"Sisters","R","Drama, Horror, Mystery & Suspense",93,"Fresh",87,38,87044645,2015,6.9,18140,0,1,0,1,0,0,0,0,1,0
"6123",6123,"Six Degrees of Separation","R","Comedy, Drama",111,"Fresh",88,32,6405918,1993,6.8,21345,1,0,0,1,0,0,0,0,1,0
"6124",6124,"Sixteen Candles","PG","Comedy",90,"Certified-Fresh",84,43,23686027,1984,7,116544,1,0,0,0,0,0,0,0,0,1
"6125",6125,"The 6th Day","PG-13","Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",124,"Rotten",40,117,34604280,2000,5.9,122892,0,0,1,0,1,0,0,1,0,0
"6126",6126,"The Sixth Sense","PG-13","Mystery & Suspense",107,"Certified-Fresh",86,158,293506292,1999,8.2,984225,0,0,0,0,0,0,0,0,0,1
"6127",6127,"Skate Kitchen","R","Drama",106,"Certified-Fresh",89,91,236799,2018,6.8,4530,0,0,0,1,0,0,0,0,0,1
"6128",6128,"Skateland","PG-13","Drama",96,"Rotten",47,30,19411,2011,5.7,2225,0,0,0,1,0,0,0,1,0,0
"6129",6129,"Skills Like This","NR","Comedy",86,"Rotten",59,29,63163,2009,5.8,505,1,0,0,0,0,0,0,1,0,0
"6130",6130,"Skin Trade","R","Action & Adventure",96,"Rotten",25,16,1242,2015,8.5,45,0,0,1,0,0,0,0,1,0,0
"6131",6131,"Skins","R","Art House & International, Drama",87,"Rotten",59,58,249204,2002,3.2,187,0,0,0,1,0,1,0,1,0,0
"6132",6132,"Skinwalkers","PG-13","Action & Adventure, Horror, Mystery & Suspense",93,"Rotten",13,38,1018965,2007,7.2,1000,0,1,1,0,0,0,0,1,0,0
"6133",6133,"The Skulls","PG-13","Horror, Mystery & Suspense",106,"Rotten",9,85,35046120,2000,5.6,32534,0,1,0,0,0,0,0,1,0,0
"6134",6134,"Sky Captain and the World of Tomorrow","PG","Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",107,"Fresh",70,212,37762677,2004,6.1,85051,0,0,1,0,1,0,0,0,1,0
"6135",6135,"Skyfall","PG-13","Action & Adventure, Mystery & Suspense",143,"Certified-Fresh",92,377,304360277,2012,7.8,693746,0,0,1,0,0,0,0,0,0,1
"6136",6136,"Skyline","PG-13","Mystery & Suspense, Science Fiction & Fantasy",94,"Rotten",16,83,21393620,2010,6.5,46,0,0,0,0,1,0,0,1,0,0
"6137",6137,"Skyscraper","PG-13","Action & Adventure, Drama",102,"Rotten",48,286,68420120,2018,5.9,124,0,0,1,1,0,0,0,1,0,0
"6138",6138,"Slacker","R","Classics, Comedy, Drama",97,"Fresh",85,39,1228108,1991,7,21883,1,0,0,1,0,0,0,0,1,0
"6139",6139,"Slackers","R","Comedy",86,"Rotten",10,107,5285941,2002,5.3,14704,1,0,0,0,0,0,0,1,0,0
"6140",6140,"Slam","R","Drama",103,"Fresh",61,23,1009819,1998,7,2359,0,0,0,1,0,0,0,0,1,0
"6141",6141,"The Slammin' Salmon","R","Comedy",98,"Rotten",35,26,41587,2009,6.4,14513,1,0,0,0,0,0,0,1,0,0
"6142",6142,"Slappy and the Stinkers","PG","Comedy, Kids & Family",78,"Rotten",0,5,80837,1998,5,1277,1,0,0,0,0,0,0,1,0,0
"6143",6143,"Slash","NR","Comedy",100,"Fresh",92,25,5902,2016,4.2,1601,1,0,0,0,0,0,0,0,1,0
"6144",6144,"The Slaughter Rule","R","Drama",119,"Fresh",74,31,13411,2003,5.9,2459,0,0,0,1,0,0,0,0,1,0
"6145",6145,"Slaughterhouse Rulez","NR","Art House & International, Comedy, Horror",104,"Rotten",39,33,4665,2019,5.3,15010,1,1,0,0,0,1,0,1,0,0
"6146",6146,"Slaves of New York","R","Comedy, Drama",121,"Rotten",22,9,463972,1989,5.6,1040,1,0,0,1,0,0,0,1,0,0
"6147",6147,"Sleep Dealer","PG-13","Art House & International, Science Fiction & Fantasy",89,"Fresh",70,33,80136,2009,6,6510,0,0,0,0,1,1,0,0,1,0
"6148",6148,"Sleeping with Other People","R","Comedy",100,"Fresh",63,131,819431,2015,6.5,44195,1,0,0,0,0,0,0,0,1,0
"6149",6149,"Sleeping with the Enemy","R","Drama, Mystery & Suspense",99,"Rotten",20,35,101599005,1991,6.2,58251,0,0,0,1,0,0,0,1,0,0
"6150",6150,"Sleepless","R","Action & Adventure, Drama, Mystery & Suspense",95,"Rotten",25,61,20783704,2017,5.5,31,0,0,1,1,0,0,0,1,0,0
